idClient,gender,nearLocation,partner,promoFriends,phone,contractPeriod,groupVisits,age,avgAdditionalChargesTotal,monthToEndContract,lifetime,avgClassFrequencyTotal,avgClassFrequencyCurrentMonth
815,1,0,0,0,1,12,0,36,269.83,11,2,1.14,4.45
816,1,0,0,0,1,1,0,40,117.93,7,30,2.36,0.92
817,0,1,0,0,1,6,0,34,306.2,8,2,4.47,1.79
818,1,0,0,1,1,1,0,33,429.42,12,19,3.5,0.47
819,0,1,0,1,1,12,1,25,101.27,12,30,3.28,3.53
820,1,1,0,0,1,1,0,39,46.97,5,10,0.15,3.55
821,0,1,0,0,0,1,1,40,159.9,12,31,5.97,5.98
822,1,0,0,1,1,6,1,28,334.42,1,29,3.01,0.47
823,1,1,0,0,1,1,0,39,359.34,10,26,1.56,2.99
824,0,1,0,0,0,6,0,25,448.73,11,17,4.32,0.03
825,0,0,0,1,0,12,1,37,306.21,4,8,4.12,0.9
826,1,1,0,0,0,12,0,26,95.91,8,4,3.1,3.32
827,1,0,1,0,1,6,0,27,326.54,12,14,1.33,1.53
828,1,1,1,0,1,12,0,39,117.57,8,4,1.71,5.68
829,1,0,0,0,1,6,1,23,7.61,1,24,2.96,1.57
830,1,0,0,1,1,6,1,22,9.28,2,3,2.38,1.58
831,1,0,0,0,0,12,0,34,5.52,10,18,1.66,0.46
832,0,1,0,1,1,12,0,31,488.62,8,30,2.23,1.5
833,1,0,0,1,1,12,1,27,327.92,6,23,2.3,2.51
834,1,1,0,1,1,12,1,28,474.72,7,17,2.23,3.15
835,1,0,1,1,1,12,1,37,133.06,4,18,4.95,1.74
836,1,1,0,1,1,6,1,19,399.1,6,12,4.34,3.84
837,0,0,0,0,1,12,1,25,144.34,7,6,4.2,0.15
838,1,0,1,0,1,6,0,24,99.96,2,5,4.69,0.2
839,0,1,0,1,1,1,1,21,505.7,9,11,3.78,1.15
840,1,0,1,0,1,1,0,34,444.77,8,21,5.74,3.78
841,0,0,0,0,1,6,1,28,21.88,2,4,5.51,5.98
842,0,0,0,0,1,12,1,39,406.94,7,7,1.73,0.71
843,1,1,0,0,1,12,1,28,19.5,5,18,5.51,6.0
844,0,0,1,1,1,12,0,18,94.27,1,12,5.58,4.65
845,0,0,0,1,0,6,1,18,81.89,11,5,2.0,0.86
846,1,0,0,1,1,6,0,30,116.96,7,6,4.47,2.63
847,0,0,0,1,1,6,1,29,361.32,11,24,0.15,2.65
848,0,1,1,0,1,12,0,19,59.49,5,25,2.3,1.18
849,0,1,0,1,1,6,0,19,150.01,8,15,3.79,2.63
850,0,1,0,0,1,1,0,29,14.94,11,2,5.35,5.82
851,1,1,1,1,0,12,1,39,124.32,7,8,4.59,0.02
852,1,0,1,0,1,12,0,32,91.68,10,13,0.13,4.86
853,1,1,0,0,1,1,1,25,58.59,3,30,0.36,3.78
854,0,0,0,0,1,1,0,38,1.15,3,5,0.47,1.11
855,0,1,0,1,1,12,1,29,329.52,6,5,3.36,1.54
856,1,0,0,1,1,12,0,41,83.02,6,29,3.68,4.97
857,0,0,1,0,1,6,0,22,130.7,12,4,0.87,3.46
858,0,0,0,0,1,6,0,36,93.58,7,3,4.18,3.22
859,1,0,0,0,1,6,0,18,1.31,9,9,0.79,3.04
860,1,0,0,0,0,6,0,20,227.76,5,27,2.46,2.81
861,0,0,0,1,1,12,1,21,341.64,8,25,1.86,2.39
862,1,1,0,1,0,6,0,30,7.39,10,19,1.32,4.32
863,0,1,1,0,1,1,0,18,1.24,1,16,1.8,5.96
864,0,1,0,0,1,1,1,33,55.01,3,31,4.26,2.34
865,1,1,0,0,0,6,1,34,139.78,11,22,0.25,4.54
866,1,1,0,0,1,12,1,25,332.52,8,5,0.16,4.3
867,0,1,0,0,1,1,0,22,242.38,9,30,5.58,5.33
868,1,1,0,0,1,12,0,29,325.89,3,20,0.67,3.69
869,1,1,0,0,1,12,1,40,237.16,3,27,0.74,0.96
870,1,0,0,0,0,1,0,31,8.27,10,7,5.17,3.0
871,1,1,1,1,1,6,1,25,79.83,2,5,1.23,5.92
872,1,0,1,1,1,1,1,19,27.53,8,7,5.77,0.53
873,0,1,1,1,1,6,0,35,101.84,12,18,2.72,0.54
874,0,1,0,0,1,1,0,20,29.83,5,22,2.22,4.26
875,1,1,0,0,1,12,0,34,533.09,6,25,0.46,5.09
876,1,0,0,0,1,1,0,33,347.62,9,6,2.68,2.84
877,1,0,1,0,1,12,1,25,550.1,12,27,2.46,1.56
878,1,0,0,1,1,6,1,18,287.66,1,24,1.81,4.39
879,0,1,0,0,1,12,0,22,430.32,9,16,2.09,0.61
880,1,0,0,0,0,12,0,23,2.08,8,3,0.63,3.6
881,0,1,0,0,1,12,1,19,33.57,7,27,5.3,3.55
882,0,1,0,0,0,1,1,30,220.54,2,30,1.29,0.11
883,1,1,1,0,1,1,0,33,248.53,11,5,5.9,2.19
884,1,0,1,0,1,12,1,23,145.84,4,11,2.5,1.35
885,0,1,0,0,1,1,1,34,31.22,11,27,4.08,1.54
886,0,0,0,0,1,1,0,40,177.86,12,24,4.76,0.92
887,0,1,0,0,1,6,0,35,13.0,6,18,3.21,3.51
888,1,1,0,0,1,6,1,23,207.64,5,0,2.34,1.9
889,1,1,0,0,1,1,0,23,1.36,2,8,1.47,1.2
890,1,1,0,1,1,1,1,39,208.1,2,21,3.9,4.23
891,1,0,0,0,1,12,1,31,144.31,10,30,5.2,4.83
892,0,0,1,0,0,12,0,40,62.86,10,19,1.11,3.16
893,0,0,0,1,1,12,0,23,365.46,2,18,5.11,1.63
894,0,1,0,0,1,6,0,18,70.52,4,25,3.61,3.79
895,0,1,0,1,0,1,0,41,198.35,11,27,1.02,1.74
896,1,0,0,0,0,6,0,39,484.95,7,10,2.74,1.67
897,1,1,0,0,1,1,0,25,139.94,11,21,2.32,3.42
898,0,0,0,1,1,12,0,36,50.49,4,9,5.79,3.64
899,1,0,0,0,1,1,0,21,13.51,3,17,0.02,3.1
900,0,0,0,1,1,6,0,25,380.37,1,27,2.47,6.02
901,1,1,1,0,1,12,1,26,0.75,2,30,2.26,4.69
902,0,0,0,0,0,1,0,31,19.52,3,20,2.52,2.83
903,1,0,0,0,1,12,1,32,31.81,10,1,5.85,3.22
904,0,0,1,0,1,6,1,23,96.04,8,16,4.83,5.93
905,0,1,0,0,1,12,1,38,30.46,4,7,2.04,3.64
906,1,1,0,0,1,6,0,28,138.91,10,9,1.84,4.78
907,1,0,0,1,0,1,0,29,385.32,8,31,3.6,5.69
908,0,0,0,0,1,6,0,20,112.77,11,0,5.64,3.87
909,0,0,0,0,0,1,0,23,366.69,11,29,3.71,3.08
910,0,1,0,1,0,12,1,25,244.72,9,12,1.97,2.62
911,0,1,0,0,1,6,0,23,172.49,8,3,3.55,1.75
912,0,0,0,1,1,1,1,23,13.35,8,26,1.16,4.5
913,1,1,0,0,1,1,0,25,44.81,5,14,2.22,3.8
914,0,0,0,0,1,1,0,18,279.91,9,21,1.98,1.38
915,1,1,0,1,1,6,1,19,27.86,8,24,5.9,5.53
916,1,1,0,1,0,1,0,32,43.17,2,3,5.35,1.44
917,1,1,1,0,1,12,0,26,4.13,4,27,3.51,2.78
918,1,0,1,1,1,1,0,29,130.8,11,4,0.69,5.71
919,0,0,0,1,0,12,0,33,136.44,6,6,4.52,3.7
920,1,0,1,1,1,1,0,41,466.88,4,4,0.33,3.05
921,0,1,0,0,1,12,0,22,214.5,11,13,4.4,5.31
922,1,0,0,0,0,6,0,37,4.79,2,5,1.4,2.43
923,0,1,0,0,1,1,0,30,0.15,9,25,3.72,3.23
924,1,0,0,0,0,6,0,40,14.76,5,18,4.65,3.27
925,1,0,1,0,1,12,0,21,115.18,5,6,0.81,1.32
926,0,1,0,0,0,1,0,26,543.17,4,17,5.96,2.45
927,0,0,0,0,1,12,1,39,218.98,9,13,2.64,2.59
928,1,0,0,0,1,6,1,26,65.49,3,26,2.21,5.87
929,0,1,1,1,0,1,1,32,158.93,9,15,1.29,0.29
930,0,1,0,0,1,12,1,30,300.72,11,0,3.95,0.86
931,1,0,1,1,1,6,0,28,524.03,11,26,0.84,2.7
932,1,0,1,1,1,1,1,31,7.54,6,19,0.44,1.69
933,1,0,0,1,1,12,0,22,384.83,10,21,2.18,6.04
934,1,1,0,0,0,12,0,36,8.69,6,6,0.34,2.06
935,0,0,0,0,0,1,0,40,12.89,11,17,4.07,1.69
936,1,1,0,0,1,6,0,29,111.28,8,25,4.8,1.05
937,0,1,1,0,0,12,0,26,14.46,7,11,5.38,0.57
938,1,0,1,0,0,6,1,30,429.11,2,17,5.22,1.43
939,1,0,0,1,0,6,0,23,176.59,6,28,6.02,2.15
940,1,1,1,0,0,1,1,34,15.22,12,12,4.97,1.6
941,0,0,0,0,1,12,1,37,493.0,12,8,1.16,0.54
942,1,1,0,1,1,1,0,39,35.8,8,18,2.88,3.82
943,0,0,0,0,0,1,0,20,336.33,1,6,2.97,0.33
944,0,1,0,1,1,12,1,18,333.93,7,28,1.95,3.33
945,0,1,0,0,0,6,0,23,312.05,5,29,3.96,2.99
946,0,0,1,0,1,1,0,39,421.18,9,3,3.37,5.52
947,1,0,0,1,1,6,1,29,0.92,12,12,0.94,2.31
948,1,0,1,0,1,12,0,23,493.03,6,5,3.38,2.01
949,1,0,0,0,1,1,1,22,483.46,9,19,5.71,3.8
950,0,1,0,0,1,12,1,41,331.6,7,20,4.63,1.25
951,0,0,0,0,1,6,0,22,60.0,6,25,5.92,3.83
952,1,1,0,0,1,12,0,30,518.0,7,11,5.72,1.83
953,0,1,1,1,0,1,1,33,24.53,6,5,3.48,3.05
954,0,1,1,1,1,1,0,26,27.44,4,19,5.87,0.06
955,1,1,0,1,1,6,0,38,305.58,5,12,0.52,5.3
956,0,1,0,0,1,1,1,29,279.91,9,23,2.84,4.21
957,1,1,0,0,1,1,1,25,30.5,4,15,2.9,2.93
958,1,1,0,0,1,6,1,30,91.89,8,30,3.71,5.99
959,1,1,0,0,1,1,0,22,87.88,11,15,3.52,5.45
960,1,1,0,0,1,6,0,37,61.06,2,7,1.02,0.12
961,0,1,1,0,0,1,0,33,8.35,4,13,3.69,1.14
962,0,0,1,0,1,1,0,40,479.11,10,10,5.74,2.92
963,0,1,0,1,1,1,1,37,8.93,7,24,0.73,4.98
964,0,0,0,1,1,1,1,22,95.69,1,18,4.47,4.27
965,1,1,0,0,1,1,0,33,268.44,11,23,5.27,3.52
966,0,0,0,0,1,6,0,39,81.77,2,28,4.32,1.4
967,1,1,0,0,0,12,0,36,32.94,9,27,4.45,2.01
968,1,1,1,1,0,12,0,41,46.25,2,21,5.09,5.4
969,1,1,0,1,1,1,0,22,84.88,3,0,0.48,4.63
970,0,0,0,0,1,12,0,21,391.77,3,11,5.02,2.09
971,0,0,0,0,1,1,1,32,2.45,10,3,2.62,2.1
972,1,1,0,0,1,6,1,28,135.57,9,8,0.69,4.32
973,1,0,0,0,1,6,1,36,131.15,1,10,1.84,0.85
974,0,0,0,0,1,12,1,25,520.93,11,0,1.46,2.42
975,1,1,0,1,1,6,0,30,176.09,3,5,4.29,2.77
976,1,0,0,0,0,1,0,29,15.95,4,9,5.59,1.31
977,1,0,1,1,1,6,0,34,115.27,7,21,1.04,1.87
978,0,1,0,0,1,1,1,40,439.58,10,14,1.52,2.14
979,0,1,1,1,1,12,0,30,44.22,11,10,0.15,3.04
980,1,0,0,0,1,12,1,30,21.31,6,24,4.85,5.06
981,1,0,0,0,1,1,1,32,10.82,7,16,4.41,4.74
982,1,0,0,1,1,12,1,30,334.66,2,10,3.45,1.46
983,1,0,0,0,1,12,0,25,25.04,1,28,4.93,3.63
984,1,0,0,0,0,1,1,25,54.32,11,21,1.33,5.49
985,0,0,0,0,0,6,0,18,196.06,10,6,1.11,4.89
986,0,1,0,1,1,12,1,40,23.3,1,26,1.98,0.23
987,0,1,0,0,1,6,0,31,416.45,10,11,4.38,5.68
988,0,1,0,0,0,6,1,37,348.44,2,10,1.81,3.39
989,0,1,0,0,1,1,0,27,295.31,10,6,0.47,0.24
990,1,1,1,0,1,1,1,37,252.14,3,23,1.09,3.14
991,0,1,0,0,0,6,0,26,112.71,3,9,2.74,2.85
992,0,0,0,0,1,1,0,38,23.01,6,11,5.98,0.4
993,1,0,1,0,1,6,0,38,57.47,4,22,2.45,4.39
994,1,1,1,0,1,12,1,23,3.94,6,5,1.92,0.64
995,1,0,1,0,1,1,1,25,312.74,12,19,2.6,2.46
996,0,1,0,0,0,1,1,27,361.06,2,11,0.33,4.25
997,1,1,0,0,1,6,0,22,180.24,9,12,2.61,5.59
998,1,1,1,0,0,1,1,28,61.7,5,8,5.48,2.56
999,1,1,0,1,0,12,0,30,206.68,8,3,3.52,5.85
1000,0,1,0,1,1,1,1,18,19.51,6,19,0.61,5.16
