idClient,gender,nearLocation,partner,promoFriends,phone,contractPeriod,groupVisits,age,avgAdditionalChargesTotal,monthToEndContract,lifetime,avgClassFrequencyTotal,avgClassFrequencyCurrentMonth,churn
2055,0,0,0,0,1,1,0,29,11.57367528072838,1,1,1.5525545769827225,0.8316568422774107,1
2056,1,1,1,0,0,6,0,29,192.6375047181771,6,4,1.3606495415621835,1.2658362677871258,0
2057,0,0,1,0,1,6,0,28,173.6093595490136,6,1,0.7200974638663806,0.0615915036117126,1
2058,1,0,0,0,1,1,0,23,52.4402248776491,1,1,0.3210211735442185,0.0,1
2059,0,1,1,1,1,12,0,32,48.13170838768296,12,3,2.999601274699576,2.8801709774354416,0
2060,0,1,1,0,1,6,0,33,424.07081667113033,6,5,4.0052870531746265,4.119854924774223,0
2061,1,1,0,0,1,1,1,32,250.28125390642955,1,5,2.805795990050925,2.6114374921282426,0
2062,1,1,1,1,0,12,1,31,286.66697288143405,11,9,2.2254508362631737,2.0816977934402763,0
2063,1,1,1,0,1,1,1,34,170.2636937510836,1,4,3.7830560046903066,3.746069270377358,0
2064,0,1,1,0,1,12,0,32,424.07081667113033,12,2,1.073820590612076,1.0658854220697092,0
2065,0,1,1,0,1,6,1,25,89.20827799246409,6,10,1.4301228748249455,1.5148360022393754,0
2066,1,0,1,0,0,12,0,29,295.60378766339363,12,7,2.4310661944086904,2.5657402526983177,0
2067,0,1,1,1,1,6,0,30,302.1540280224865,4,1,2.5391062368903574,2.5657254097335698,0
2068,0,1,0,0,1,1,0,29,7.103332593320445,1,2,2.346186537695021,2.4272517368491022,0
2069,1,1,0,0,1,1,0,37,248.9485082542008,1,7,2.680702216546289,2.5387908415367515,0
2070,0,1,1,1,1,12,0,31,319.2921180656057,11,1,2.0741709812124767,2.0387089717048004,0
2071,0,1,0,0,1,1,0,26,179.04945436441864,1,2,1.9983390039991256,1.5058147537486208,1
2072,0,1,0,0,1,1,0,25,96.34172922756298,1,4,1.2627581856870105,0.8224682181057131,1
2073,0,1,1,0,1,6,0,28,289.8127998634638,6,3,3.032752182835732,3.146944105383516,0
2074,1,0,0,0,1,1,0,30,1.1049240231521438,1,3,1.995830136876389,1.8991316390666049,0
2075,1,1,1,1,1,6,1,28,31.32771462637393,6,4,3.9162401984700175,4.002908736949912,0
2076,0,1,1,0,1,1,1,25,70.92976572872263,1,1,1.3354207466363408,0.0645658511975184,1
2077,1,1,0,0,1,1,0,27,307.4093453841249,1,1,0.776799910266328,0.9467254717551752,1
2078,1,0,1,0,1,1,0,30,178.78232599904794,1,4,2.1787419224613847,2.125642812771538,0
2079,1,1,0,0,1,1,1,29,94.82542641645796,1,1,2.2514064588407146,2.341763356645451,0
2080,1,1,1,1,1,12,0,29,223.87910772488615,11,5,2.726861828208775,2.781323154412995,0
2081,0,1,1,1,1,1,1,29,180.5372192757769,1,11,1.1485568078539004,1.2246061201122251,0
2082,0,0,0,0,1,1,0,32,93.01420598572456,1,4,1.2490326892237495,1.0000305519446169,0
2083,0,0,1,0,1,1,0,24,26.70998808886806,1,0,1.7092100872787628,1.478772881116264,1
2084,1,1,0,0,1,6,1,29,228.68594044026,6,0,1.5591629704321377,1.60190952789039,0
2085,1,1,0,0,1,1,0,29,98.67198623526612,1,11,1.2420049184743465,1.1860022888760249,0
2086,1,1,1,0,1,12,0,27,236.63233924104577,12,0,2.9656816490228315,2.9715322859413886,0
2087,1,1,0,0,0,1,0,27,57.485910225070846,1,1,1.6041311906429283,1.0334012853501946,1
2088,1,1,1,1,1,12,0,24,311.3521954849955,11,11,3.018005793526477,2.9347054417581733,0
2089,0,0,0,0,1,12,0,26,208.131792308634,12,2,0.6258522454791888,0.0872781945500406,1
2090,0,1,0,0,1,1,1,32,124.3176105978982,1,2,1.6092122188899802,1.4681456349959432,0
2091,1,1,1,0,1,1,0,33,267.0834261514069,1,4,1.930005169123865,2.0442780416324533,0
2092,0,0,0,0,0,1,0,24,199.4616137320715,1,0,0.0,0.0,1
2093,1,1,0,0,1,1,1,33,29.741681326631262,1,1,2.40785985692727,1.575433318878048,1
2094,0,1,0,0,1,1,0,22,64.13694399723272,1,0,1.33951312243907,1.1166726789970132,1
2095,1,1,1,1,0,1,1,33,235.5635937032917,1,8,2.7821525577172608,2.7031861130291444,0
2096,0,1,0,0,0,12,1,35,131.79627904766463,8,11,4.56888321649385,4.729706079023747,0
2097,1,1,1,0,1,1,0,32,101.18797198883078,1,5,1.837829907580752,1.8043719718197009,0
2098,0,1,0,0,1,1,0,29,110.69864985346842,1,11,2.8015373951351124,2.6541362171195737,0
2099,1,1,1,0,1,12,0,27,230.0708812621233,10,3,0.1447331206082611,0.0533547632423859,0
2100,1,1,0,0,1,6,0,30,118.78244080895892,6,0,1.9319680852698176,2.085986801576813,0
2101,1,1,0,0,1,1,0,30,26.24817233015464,1,0,2.1354837829691395,1.8445647852104272,1
2102,1,1,0,0,1,1,0,27,35.229832876578804,1,1,2.8539735293779915,2.821569672180911,0
2103,0,1,1,1,1,1,0,32,248.84289215549708,1,3,3.1577909845105423,3.163908941582774,0
2104,0,1,1,1,0,12,0,31,378.6187926752971,10,5,3.0939984571527948,3.1686399303905137,0
2105,1,1,0,0,1,1,0,32,213.3224561475745,1,11,1.8342102800354083,1.7758646688090178,0
2106,0,1,0,0,1,1,0,34,58.40813616814825,1,4,2.3154284089836805,2.2142839133050933,0
2107,1,1,0,0,1,1,0,24,101.94383794052952,1,2,0.2927043199092649,0.0,1
2108,1,1,0,0,1,1,0,24,92.828875225227,1,1,1.5960615834113727,1.7980165484302613,1
2109,0,0,1,1,1,1,0,31,224.45691131368503,1,1,0.8870090757002529,0.7479674309620685,0
2110,1,1,0,0,1,6,0,28,22.1976115650466,6,2,1.2114290491831108,1.6600909446645886,1
2111,1,1,1,0,1,1,0,27,162.813871297363,1,2,1.040658011283356,0.736265158509497,1
2112,1,1,0,1,1,1,1,29,21.339687705005915,1,2,1.8189706622749409,1.3836628923401482,1
2113,0,1,0,0,1,12,1,35,165.99660787343774,11,6,2.4680441010027807,2.422942865337538,0
2114,0,1,0,0,1,1,0,27,50.04491032947175,1,0,2.73857909351254,2.7720051136689663,0
2115,1,1,1,1,1,12,1,26,72.54980035210987,12,9,1.6829171717958418,1.6396549635472413,0
2116,1,1,1,1,1,12,1,31,8.266698903426388,12,1,3.13932639068536,3.023193675113093,0
2117,1,0,0,0,1,1,0,29,125.67847456488693,1,1,1.4997785138952826,1.1982086551720117,1
2118,0,1,1,1,1,6,1,31,69.00141998143971,6,3,2.2048593528768823,2.2059074792820152,0
2119,1,1,0,0,1,1,0,32,55.95104603388661,1,3,0.8832474953933412,0.2153024047924675,1
2120,0,1,0,0,1,1,0,26,58.21169995052708,1,0,0.0,0.4045514491730148,1
2121,0,1,0,0,1,1,1,27,142.55073391255368,1,11,1.1639287079570262,1.2666478881028431,0
2122,0,1,1,1,1,1,0,27,215.15298316867413,1,1,3.410351242685861,3.418540443404144,0
2123,0,1,0,0,0,1,1,27,119.98887046029851,1,0,1.8721816478565425,1.9071964706189624,1
2124,0,1,1,0,1,1,1,28,47.45405074759345,1,2,0.7526287475394029,0.6604808089616234,1
2125,1,1,0,0,0,12,1,27,91.841060010592,12,1,2.162513055701025,2.1770300314335964,0
2126,0,0,1,0,0,1,0,29,20.34780049025437,1,6,1.8249217643576647,1.8313606746092823,0
2127,0,0,1,0,1,1,0,21,28.7346928564267,1,2,0.7232026365243692,0.0,1
2128,1,1,1,1,1,12,1,33,274.32697343979663,11,3,1.5971095122924703,1.5283354232787354,0
2129,0,1,1,1,1,6,1,31,255.1175433309209,6,3,2.6875752930879453,2.6381828414609143,0
2130,1,1,1,0,1,1,0,29,4.256390294472851,1,1,1.7378203727591648,0.316507104974594,1
2131,1,1,0,0,1,1,1,32,405.8441405796576,1,1,3.1782838929007053,3.2220571662814708,0
2132,1,1,1,0,0,1,0,30,105.18979344423644,1,3,1.7083030030814474,1.7409064631213425,0
2133,1,1,0,0,0,1,0,25,62.3064447312261,1,0,2.1315318202990845,2.10923635025396,1
2134,1,1,1,1,1,12,0,32,160.8226506598379,12,6,0.6618638278027431,0.6005272397726666,0
2135,0,1,1,1,1,12,1,33,213.21370162175808,12,11,1.912690416496751,1.6929233194536824,0
2136,1,0,0,0,1,1,0,28,165.688580075584,1,3,2.166936373843324,1.6488681102042793,1
2137,1,1,0,0,1,6,1,29,83.6579608158755,6,7,0.890786190468422,1.007506411583048,0
2138,1,1,0,0,1,1,1,29,98.0728031121458,1,1,1.1863641789077524,0.5391427822963605,1
2139,1,1,1,0,1,6,1,27,262.7623568881395,2,5,1.711690312808836,1.7363388071066563,0
2140,1,1,0,0,1,12,1,26,251.69534165157268,12,2,3.0320798911304867,3.01695127549859,0
2141,1,1,0,1,1,1,1,25,50.19541144228302,1,1,1.8114820869482573,0.9106553197926224,1
2142,0,1,0,0,1,1,0,30,320.4764546324312,1,5,1.7021857848817514,1.6570738758153565,0
2143,1,1,1,1,1,1,1,27,147.75864871399506,1,0,1.973240754387164,1.3864689647952604,1
2144,1,1,1,0,1,12,0,30,332.77645030996075,12,1,0.9153574366827985,0.8532823848631869,0
2145,1,1,1,0,1,1,0,28,351.60657255163767,1,5,0.6653238713473502,0.7819915095661535,0
2146,1,1,0,0,1,1,1,27,203.1344079344667,1,5,2.587600329584273,2.641097503184392,0
2147,1,1,0,1,1,1,0,31,123.63491565645748,1,4,2.538651837425068,2.689607505909977,0
2148,1,1,1,1,1,1,0,28,47.12814625534495,1,1,1.718573381648401,1.4632068077604037,1
2149,1,1,1,0,1,12,1,31,68.75684461024284,8,4,0.6615838477958784,0.5473950577661568,0
2150,1,1,1,0,1,6,1,28,25.22721716371293,4,10,1.903706146838536,1.7256752290183766,0
2151,1,0,1,0,1,1,1,30,168.61869638019078,1,1,0.8229654375545029,1.2724834562311482,1
2152,1,1,1,0,0,6,0,28,91.70317447452562,6,0,2.545585455155357,2.162581766912956,1
2153,1,1,1,1,1,12,0,32,242.04098701994232,11,0,3.1425185876015176,3.05746517729486,0
2154,0,1,1,0,1,12,0,32,265.5147660688039,12,8,2.9722694873698514,2.9815899375844066,0
2155,1,1,0,0,1,1,0,26,103.7244127518117,1,1,0.6840733621343973,0.0,1
2156,1,1,1,1,1,6,0,35,105.05721562274056,6,7,1.6680724599216847,1.6650727470438391,0
2157,0,1,0,0,0,1,0,27,10.78233283767714,1,0,2.0839846581792303,2.0781894848910434,0
2158,0,1,0,0,1,1,1,31,16.314205335654542,1,1,1.2881711586806182,1.0875966282689942,0
2159,1,1,1,0,1,6,1,29,94.68663209511934,5,2,2.8162235713290382,2.705200011730342,0
2160,1,0,1,0,1,1,0,26,75.80322779393867,1,1,1.45738990381119,1.5402689381573382,1
2161,0,1,0,0,0,1,1,33,50.26914188288075,1,1,1.1289120529026722,0.9997327886228244,0
2162,0,1,0,0,0,1,0,31,107.43784539966823,1,1,4.0311922323814615,3.950288905240032,0
2163,1,1,1,1,1,1,0,30,116.43402516871735,1,8,4.261914503806166,4.40213272989334,0
2164,0,1,0,0,1,1,0,30,192.6911041431129,1,2,0.6930152179383011,0.8165011713692303,0
2165,0,0,0,0,1,6,0,26,105.7916373034906,3,6,1.8915934961559016,2.013243810312465,0
2166,1,1,1,0,1,6,0,32,256.5522985282072,6,4,1.0924840559289388,1.1052167823144228,0
2167,1,1,1,0,1,1,1,30,106.69223346670636,1,1,1.6568648866615563,1.7141556222219705,0
2168,1,1,1,0,1,1,0,28,96.3704202230693,1,2,0.0780588715610042,0.0,1
2169,0,1,1,1,1,1,0,24,92.96148987100658,1,0,1.7237312901323645,0.5146101188146686,1
2170,0,1,0,0,0,1,0,25,5.076974492930519,1,0,1.4988993668738249,1.4812449815765942,1
2171,1,1,0,0,1,1,0,30,69.47434640294854,1,2,0.4492687701214628,0.3735096266089256,0
2172,0,1,0,0,1,1,1,28,203.7103787173457,1,0,1.476274360410963,1.48300023316845,1
2173,1,1,0,1,0,12,1,36,117.4459820275226,12,2,2.4398962994948548,2.3239583992673287,0
2174,1,0,1,0,1,1,0,29,31.69075005421304,1,3,2.7323762837124064,2.618269415594835,0
2175,1,1,0,0,0,1,1,32,76.83875499653651,1,0,1.750247887736792,1.3613347368668611,1
2176,1,1,0,0,1,1,1,35,177.9937141380842,1,1,2.0629546699892223,1.9828843694172549,0
2177,0,1,0,0,1,1,0,25,102.44735205826244,1,0,2.22580530965525,1.2689175007705018,1
2178,1,1,1,1,1,12,0,25,9.054828242223692,9,3,1.0600144242876604,1.0048360357612391,0
2179,0,1,1,1,1,6,1,29,113.6285804383454,6,2,4.56888321649385,4.831336242550881,0
2180,1,1,0,0,1,1,0,25,126.82386105896065,1,0,1.133005985396777,0.4324778064382148,1
2181,1,1,1,1,1,1,1,29,342.0612264991587,1,8,2.6183628382512456,2.505065472365221,0
2182,1,0,1,0,1,6,0,29,369.0595748295572,6,3,1.6810793257533827,1.6882940022820083,0
2183,1,1,1,0,1,6,0,29,231.4883615146809,5,5,1.6449605421355131,1.7752734316978918,0
2184,1,1,1,1,1,6,1,27,0.1482047884566242,6,0,0.2602008278592247,0.0,1
2185,0,1,0,0,1,1,1,30,82.487277219383,1,9,2.788254603076231,3.0049955493127034,0
2186,0,1,0,0,1,1,1,31,279.19318226962145,1,3,0.9403437660383548,0.8384499403967942,0
2187,1,1,1,1,1,6,0,29,161.44137270782485,6,0,0.6633718962055752,0.4465427243734493,0
2188,1,1,1,0,1,1,0,31,217.5776574811929,1,3,1.141421164245605,1.0829924094582828,0
2189,0,1,1,1,1,6,1,29,301.9074849970716,6,5,1.0250293339483851,1.1100483254963032,0
2190,1,1,0,0,0,12,1,35,214.4502620575753,12,11,0.5693924956327407,0.5747016895513426,0
2191,1,1,1,1,1,1,0,28,61.93894213192839,1,4,0.7084832021293583,0.0605090453089752,1
2192,1,1,0,0,1,1,1,21,155.59750612067876,1,0,2.150481316524738,1.864234974678805,1
2193,0,1,1,0,1,12,1,33,147.134116653729,12,7,0.9316603978334628,0.8160073955555031,0
2194,0,1,0,0,1,6,0,30,372.46011736602617,5,7,2.058566095066207,2.240843422795246,0
2195,1,1,0,0,1,12,0,34,244.0637353105674,8,3,2.5582206309965843,2.4648632787454985,0
2196,1,1,0,0,1,1,1,34,302.7173195878199,1,5,0.8100370610583821,0.7624665910407968,0
2197,0,0,0,0,1,1,0,36,58.63401423119765,1,2,1.974636615637201,2.043980764994937,0
2198,0,1,1,0,0,1,0,23,20.958724942870475,1,5,0.4945080889695563,0.2215673652124829,1
2199,0,0,0,0,1,1,0,29,190.73462529858227,1,3,1.1868923864148029,1.185675839750598,0
2200,0,1,1,1,1,1,0,28,86.64991796017773,1,1,2.027720990607293,1.3969897313577382,1
2201,0,1,1,0,0,12,1,29,138.9886525171069,12,1,1.7019689160391396,1.7039183289512432,1
2202,1,1,0,0,0,1,0,30,185.06434569265872,1,2,1.984152215070796,1.8785742163641352,0
2203,0,1,0,0,1,6,0,30,424.07081667113033,6,3,1.1918344426504042,1.2029614332411065,0
2204,1,1,1,1,0,1,0,26,122.18072738411362,1,8,1.8421814398490288,2.0159054222167407,0
2205,0,1,0,0,1,6,0,28,245.70844176962208,6,3,2.575718495572067,2.525402708108139,0
2206,1,1,1,1,1,6,0,29,66.48828540170206,6,2,0.0,0.0,0
2207,0,1,1,1,1,12,0,28,146.35732457091146,7,5,2.453571636927433,2.4020010964376457,0
2208,1,0,0,0,1,1,0,30,210.89903682435408,1,5,3.7203605116319967,3.6693221308590953,0
2209,0,1,1,1,1,12,1,31,82.88604280586168,11,10,2.95326014904751,3.11779961888063,0
2210,1,1,0,0,0,1,0,30,32.34499359541026,1,0,1.4279582047570156,1.0228328383171874,1
2211,0,1,1,1,1,1,1,33,21.03115772969608,1,3,4.005793199207384,4.0471064114306845,0
2212,0,1,0,0,1,6,0,27,264.7106939495053,6,5,1.8108787824175028,1.8940115162862785,0
2213,1,0,1,0,1,1,1,31,62.73571962833188,1,0,2.116186601150988,0.6167009772312961,1
2214,0,1,1,0,1,12,0,29,69.7507555190577,11,2,1.0919182233365603,1.0510779540525514,0
2215,1,1,0,0,1,6,1,27,167.55786118285133,6,1,4.082422664142303,4.156916164761683,0
2216,1,1,0,0,1,1,1,31,54.42850296110564,1,4,3.754112520144485,3.83482808616895,0
2217,0,1,0,0,1,1,0,30,177.75935275720082,1,2,1.994393125292218,1.5973286041353756,1
2218,0,1,0,0,1,1,1,24,31.941973792593245,1,3,1.6204183452344498,0.9304841412929992,1
2219,0,1,0,0,0,12,1,33,145.54998538793023,12,7,2.2011414777175093,2.190851470021204,0
2220,1,1,0,0,0,6,1,24,160.51620266408364,6,1,2.8722759350221656,2.998211161480333,0
2221,0,0,0,0,1,6,0,27,374.08906569435584,5,1,1.475159283640191,0.5718451928595425,1
2222,1,1,1,1,1,12,1,31,93.414233529603,10,3,0.7611205802072745,0.8013192304047614,0
2223,1,1,1,1,1,12,0,29,59.041552313092296,12,3,2.4825983855827296,2.4522088953730146,0
2224,0,1,0,0,1,1,1,33,323.5337154770976,1,5,2.9198935160745734,2.906842289142616,0
2225,1,1,1,0,1,12,1,30,7.994521114316613,12,11,1.4809925111976718,1.4180657000434622,0
2226,0,1,0,0,1,12,1,33,54.60054529476375,11,1,0.2131859029902065,0.099014798682708,0
2227,1,1,1,0,1,6,0,27,180.6767883563328,5,2,0.478517379707509,0.3352798872997794,0
2228,0,1,1,1,1,12,0,34,347.400806934985,12,5,2.923285204834804,2.8517544814776383,0
2229,1,1,0,0,1,6,1,30,121.52969134707294,6,4,3.1889360036605843,3.204417700761357,0
2230,1,0,1,0,1,6,0,28,103.87728375523098,6,2,1.7044447835423664,1.6703064291373633,0
2231,0,1,1,1,1,12,1,29,260.5074585068129,12,2,2.3481674580491805,2.3234546736896604,0
2232,1,1,1,1,1,12,1,28,106.45740341679766,12,4,3.631744078981241,3.788843395482121,0
2233,1,1,1,1,1,12,1,25,209.29430435946665,12,4,1.4451475193481005,1.5820033869381085,0
2234,1,1,0,0,1,1,0,31,211.728969646523,1,3,1.5852253258650293,1.5399951241261205,0
2235,0,1,1,1,0,6,0,25,45.73740307258264,6,1,2.4875240719999137,2.3095878299948542,0
2236,0,1,1,1,1,1,0,31,105.80815181542928,1,1,1.7779085689264047,1.3318184722194542,1
2237,1,1,0,0,1,6,1,34,121.35533494024828,6,6,2.8504764197310086,3.036212557515785,0
2238,0,1,1,1,1,12,1,26,245.34198649233485,12,5,3.342234209792254,3.302304160294593,0
2239,1,1,0,0,1,12,0,28,168.84318157011558,9,2,2.9824759358524666,2.8584777698249666,0
2240,0,1,1,1,0,12,1,33,363.0661185294892,12,10,2.1747669820786784,2.08371538578488,0
2241,0,1,0,0,0,1,0,25,123.66191598221953,1,5,1.912127923698311,2.028011326138176,0
2242,1,0,0,0,1,1,0,27,129.6907383642004,1,1,2.4219288629145708,1.8962307500012323,1
2243,0,1,1,1,1,6,0,29,239.7453019170008,5,6,0.6450785523511959,0.5299716493452348,0
2244,1,1,0,1,1,1,0,31,221.9995044432532,1,4,1.7986043352653247,1.9073774704022235,0
2245,1,0,1,1,1,6,0,35,284.7735524528685,6,10,3.7510050622575535,3.65941384354394,0
2246,0,0,0,0,1,1,0,25,134.76675368812678,1,1,1.3813696006334133,1.302034707711144,1
2247,0,0,0,0,1,1,0,25,126.94365736941688,1,1,1.4403424954966426,0.8073168613164665,1
2248,0,0,0,0,1,1,1,29,106.84640816465652,1,2,1.949131647851547,2.066672629757321,0
2249,0,1,0,0,1,6,0,33,374.407447340241,4,5,4.56888321649385,4.831336242550881,0
2250,1,1,0,1,1,1,0,28,81.32659285972805,1,5,2.626057464365389,2.646600086354012,0
2251,0,1,1,1,1,12,1,28,142.68216428149182,12,6,1.016788513605989,0.9284467027790844,0
2252,1,0,1,0,1,12,1,30,67.95028384439402,11,4,2.752367570418788,2.7779435496724143,0
2253,1,1,0,0,1,6,1,32,119.26316211418158,6,1,1.2811281544803288,1.5353464132516352,0
2254,0,1,1,1,0,12,1,30,364.45684641979767,11,5,3.5768395467561365,3.613823188068766,0
2255,0,1,0,0,1,1,1,30,147.60307940060216,1,4,2.0603537248403407,1.9320192438890629,0
2256,1,1,0,1,1,6,1,30,119.87912014377684,6,2,1.0721259534172431,1.1171436187531387,0
2257,0,1,0,0,1,6,1,28,142.90547871376933,6,11,0.5551935795543501,0.8964207455027551,0
2258,1,1,1,1,1,12,0,30,66.93638444791411,7,7,0.6673556282216262,0.6626425976773948,0
2259,0,1,1,1,1,12,1,31,132.18815741737754,12,9,3.007830165045843,3.1062156205664104,0
2260,0,1,0,0,1,6,1,32,277.4613229794776,6,6,1.523175501634136,1.6401265833515084,0
2261,0,0,1,0,1,1,0,23,324.45277540025984,1,3,3.432550435280139,3.3591596374806945,0
2262,1,1,1,1,1,12,1,32,265.40728973692063,12,5,1.469406130704777,1.5375547013929955,0
2263,0,1,1,1,1,1,1,25,304.4531774658175,1,8,2.565371054210268,2.5914232356235294,0
2264,0,1,0,0,1,1,0,29,136.8843512289118,1,3,1.0353993212652517,0.3283673048066917,1
2265,0,1,1,0,1,1,0,29,58.35847889588528,1,0,0.0,0.0,1
2266,1,1,1,0,1,1,0,29,273.76351945985,1,11,2.487606777051348,2.6222170126878988,0
2267,1,1,1,0,1,12,1,32,280.2610651567815,11,4,1.8300562333560664,1.7613581184942633,0
2268,1,1,1,0,1,12,0,25,424.07081667113033,12,7,0.0147099999751787,0.0379948301323616,0
2269,1,0,0,0,1,1,0,24,204.4445266602356,1,1,0.4962393509387981,0.0,1
2270,0,1,1,1,1,12,0,32,22.94699672855137,12,1,2.024992266592596,2.0601206997511223,0
2271,1,1,0,0,1,6,0,33,20.979360045511484,6,11,1.8210890825230617,1.8549366854021576,0
2272,1,1,1,1,1,1,1,26,156.9330595507916,1,4,1.0199277868244792,0.9124065584154208,0
2273,1,1,1,0,1,12,0,25,92.04709091794916,12,2,0.264835190348238,0.3628632588014079,0
2274,0,0,1,1,1,6,0,29,219.76091800688545,6,1,1.85813138731892,1.953873440084708,0
2275,0,1,1,1,1,6,1,26,203.5493329578112,6,6,4.56888321649385,4.714157780992903,0
2276,1,1,0,0,1,1,1,32,5.406180569254531,1,0,0.88035005470123,0.0,1
2277,0,1,1,0,1,12,0,29,424.07081667113033,12,8,3.6533273634898,3.539171260808088,0
2278,0,1,1,0,1,12,0,29,141.80584523448138,12,3,3.233590545308424,3.282858742163371,0
2279,0,0,0,0,0,1,0,31,278.50699454322734,1,4,1.6001440563811191,1.5540083211679998,0
2280,1,1,0,0,1,1,1,32,240.52713036453343,1,2,2.231345010183689,2.267857736643984,0
2281,1,1,0,0,1,1,0,29,153.50816808676635,1,2,2.6722109841789305,2.5924396937378487,0
2282,1,1,1,0,1,1,0,31,204.588644463828,1,2,1.565315070564777,1.5049967152972832,0
2283,0,1,0,0,1,1,1,30,42.25437246148199,1,2,1.639539273579957,1.7692226648456817,0
2284,1,1,0,0,1,12,1,37,242.3556849433538,11,2,1.5204261296401522,1.4110459508203117,0
2285,0,1,1,0,1,12,0,32,424.07081667113033,11,4,0.7845706889463031,0.7584080205112212,0
2286,1,1,0,0,1,1,0,24,99.41448252766834,1,2,1.3403120982709489,0.5707506088427259,1
2287,1,1,0,0,1,6,0,31,35.0451923272218,5,3,2.8235354481665182,2.796609274968707,0
2288,1,1,0,0,1,1,1,30,150.22203685612638,1,2,1.1886369604758575,1.2196893237399349,0
2289,0,1,0,0,1,6,1,30,41.64680053446854,5,2,1.9366673782395896,0.5581106102649069,1
2290,1,1,1,1,1,1,0,24,167.06597610290362,1,1,0.7299946371075423,0.6513531910667038,1
2291,1,1,1,0,1,6,0,29,357.73880278242723,6,3,2.7871263461710005,2.809694687875516,0
2292,1,1,1,1,0,12,1,33,172.11034804210288,11,2,2.018338433076561,2.12049680356916,0
2293,0,1,0,0,1,12,1,35,137.05158052055813,12,1,2.6499247270730244,2.4019705500746404,0
2294,1,1,0,0,0,6,1,37,172.2209599892664,6,3,2.0835602624735827,2.3006035122722377,0
2295,0,0,0,0,1,1,0,33,204.3207074444132,1,1,1.76887581994461,1.1889811146745726,1
2296,1,1,0,1,1,12,0,30,346.43272524838585,12,5,0.7493287093903747,0.7563593118118961,0
2297,0,1,0,0,1,1,1,29,98.34150224252453,1,1,2.8510584599227538,2.8437326779424765,0
2298,0,1,1,0,1,1,0,28,149.2184533415032,1,3,1.6280114619214,1.7495253972780365,0
2299,0,1,0,0,1,1,1,25,281.29663755530675,1,6,1.9005682404881536,1.9772074175601608,0
2300,1,1,0,0,1,6,1,27,152.59682254537788,6,4,1.028343687143304,0.968246226106625,0
2301,1,1,1,1,1,1,1,26,50.394566055059386,1,4,1.178913654589364,1.0813418390616734,0
2302,0,0,0,0,1,1,1,27,314.9495089872364,1,7,2.0927248885707623,2.1692770112666584,0
2303,1,1,0,0,1,1,1,27,133.4049762315199,1,1,2.7240688133329467,2.786146312528704,0
2304,1,0,0,0,1,1,0,30,257.4325776977206,1,1,2.1537655417121018,1.5136330852235196,1
2305,1,0,1,0,1,12,0,31,55.09299271380669,9,2,3.4040923278106474,3.4947763027132823,0
2306,0,1,0,1,1,6,1,28,119.20182414353596,6,1,1.7394254353915377,1.6337403177777752,0
2307,1,0,1,0,1,12,0,28,57.23835630942688,12,4,2.392317473010648,2.4636181043579763,0
2308,0,1,1,1,1,12,1,27,93.69977464125384,12,3,1.0363534152275804,0.9516060258683854,0
2309,1,1,0,0,1,1,0,21,124.82185421919164,1,1,1.6817786874712697,1.1958850538250454,1
2310,1,1,0,0,1,6,1,31,64.86068682974536,6,4,1.6558197786193414,1.6724775622154548,0
2311,1,0,0,0,1,1,0,26,55.95896229874315,1,5,1.6274488384787162,1.7524003690326826,0
2312,0,1,0,0,1,1,0,29,20.07629923959284,1,0,1.632646555901161,1.9886898484691995,1
2313,0,1,0,0,1,1,1,27,119.59960378658218,1,2,1.1313923669529595,1.1122760273159886,0
2314,0,1,0,0,1,12,1,30,424.07081667113033,10,1,3.5197164705847745,3.5489163042164584,0
2315,0,1,0,0,1,1,0,21,58.360607217218686,1,1,2.098279527989651,2.355221406724572,1
2316,1,1,1,1,0,6,1,30,101.52248116844336,3,3,1.7801676311169046,1.5532697607224,0
2317,1,1,0,0,1,1,0,31,132.06838275326817,1,8,2.8407955978874524,2.6832492580862004,0
2318,0,0,1,0,0,1,0,23,12.120455362055182,1,0,0.6734753705128015,0.6095998486054017,1
2319,0,1,0,0,1,1,1,28,106.87614357369942,1,1,0.5224080775499583,0.0,1
2320,1,0,1,0,0,12,0,31,323.4359895962682,10,1,1.9639220151036472,2.0929510999238228,0
2321,1,1,0,0,1,6,1,34,1.1849406914541731,6,5,3.4210987394676966,3.3654698428407537,0
2322,1,1,0,1,0,12,1,31,8.643677292019579,12,2,2.357873102659552,2.4476355201367426,0
2323,1,1,0,0,1,1,0,30,117.65141473156852,1,7,3.815563957005084,3.8539707315709695,0
2324,0,0,1,0,1,1,0,27,213.32877288331744,1,1,2.6299383678940003,2.5537110041009816,0
2325,0,1,0,0,1,1,1,28,144.16861114694694,1,1,1.8861275568575728,1.0627131073916891,1
2326,1,1,1,1,0,6,1,28,93.19541516821371,6,1,1.3676934674486831,0.1107117426095272,1
2327,1,0,0,0,1,1,0,28,36.82672507130644,1,1,1.161804644932482,0.8460935693141598,1
2328,1,1,0,0,1,1,1,28,0.7965952030563983,1,5,1.2469497503662392,1.2454049715888376,0
2329,1,1,0,0,1,12,1,31,132.8585077031733,12,3,0.6089382586132706,0.6219081108485115,0
2330,0,1,1,1,1,6,0,33,223.68510784190624,6,4,1.1551559836995366,1.2074647085167405,0
2331,0,1,0,0,1,1,1,26,62.41295556801904,1,2,3.5128152379517066,3.3120151929882176,0
